tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,markers,rank_source,low_support
pancreas,True,False,Endocrine cells,Alpha cells,epithelial,Neuroendocrine cells,neuroendocrine,"GCG,ARX,MAFB,PDX1,NEUROD1,NEUROG3,ISL1,IRX2,IRX3,TTR,PCSK1,PCSK2,CHGA,CHGB,SLC17A6,SLC17A7,SLC30A8,KCNJ11,ABCC8,GLP1R,GC,DLK1,HHEX,FOXA2,GATA6,FFAR4,CRH,CRHR1,ADRA2A,PKLR,CCKBR,GPR119,GPR158,SLC5A1,SLC38A5,SLC7A2,NR5A2,RFX6,HNF4A,HNF1A,PDIA6,IAPP,SLC2A2,SLC6A9,PTPRN,PTPRN2,CALCA,CALCB,CACNA1D,KCNN3,CXCL14,FFAR1,KLF4,ETS1",skipped,False
pancreas,True,False,Endocrine cells,Delta cells,epithelial,Neuroendocrine cells,neuroendocrine,"SST,HHEX,PDX1,NEUROD1,NEUROG3,ISL1,ISL2,PCSK1,PCSK2,CHGA,CHGB,GHSR,FFAR4,GPR120,RBP4,FOXA2,ARX,MAFB,KCNJ11,ABCC8,SOX4,TCF7L2,TSPAN1,PTPRN,PTPRN2,GAD1,GAD2,RGS4,RGS16,CALB2,CALB1,THSD7A,HES1,HES5,DLL1,DLL3,NOTCH1,NOTCH2,SSTR2,SSTR5,IAPP,RGS5,CACNA1D,CACNA1G,RAB3A,SNAP25,SYT7,PCSK1N,SLC17A6,SLC17A7,STAT3,STAT5B",skipped,False
pancreas,True,False,Endocrine cells,PP/gamma cells,epithelial,Neuroendocrine cells,neuroendocrine,"PPY,PDX1,NKX2-2,NKX6-1,ARX,MAFB,ISL1,ISL2,CHGA,CHGB,PCSK1,PCSK2,PCSK1N,UCHL1,STX1A,SNAP25,SYT7,FOXA2,SOX4,SOX9,KCNJ11,ABCC8,SLC2A2,SLC30A8,GLP1R,TSPAN1,RBP4,RGS4,RGS16,PTPRN,PTPRN2,NCAM1,IAPP,CALCA,CALCB,PCBD1,PCSK6,NEUROD1,NEUROG3,PAX6,MNX1,FFAR1,FFAR4,GPR119,GPR120,VIP,PPYR1,CARTPT,GNAS,ADCYAP1,ADCYAP1R1,SST,SSTR2,STXBP1,SYT4,VAMP2,HHEX,TCF7L2,STAT3,STAT5B",skipped,False
pancreas,True,False,Exocrine cells,Acinar cells,background,Epithelial cells,epithelial,"PRSS1,PRSS2,PRSS3,CTRB1,CTRB2,CTRB3,CTRC,CPA1,CPA2,CPB1,CEL,CELP,PNLIP,PNLIPRP1,PNLIPRP2,CLPS,CLPSL1,CLPSL2,AMY2A,AMY2B,REG1A,REG1B,REG3A,REG3B,REG3G,REG4,GP2,RBPJL,NR5A2,PTF1A,MIST1,BHLHA15,SPINK1,SPINK3,CELA3A,CELA3B,CELA2A,CELA2B,CELA1,CTRL,CFTR,SLC34A2,SLC4A4,SLC12A2,RAB26,RAB27B,XBP1,HSPA5,EDEM1,SEC61B,CALR,DNAJB11,PPDPF,SYCN,CPA4,PRSS8,PRSS23,CPA3",skipped,False
pancreas,True,False,Exocrine cells,Ductal cells,background,Epithelial cells,epithelial,"KRT19,KRT8,KRT18,KRT7,KRT23,EPCAM,MUC1,MUC4,MUC6,MUC20,CFTR,SLC4A4,SLC34A2,SLC39A1,KCNJ15,SLC12A2,SLC26A6,SLC26A3,SLC4A2,CA2,CA12,SOX9,HNF1B,HNF6,ONECUT1,ONECUT2,KLF4,KLF5,CLDN4,CLDN18,CLDN10,CLDN23,LYPD1,SPP1,ERBB3,ERBB2,ERBB4,TACSTD2,CEACAM5,CEACAM6,WFDC2,PAX8,AGR2,AGR3,TSPAN8,MMP7,LGALS3,FXYD3,ATP1A1,ATP1B1,SCNN1A,SCNN1B,SCNN1G,SLC5A1,SLC9A3R1,TMEM52B,TSPAN1,ANXA4,ANXA2,GJB1,GJB2,MSLN,S100P,TJP1,TJP3,OCLN",skipped,False
pancreas,True,False,Stromal cells,Pancreatic stellate cells,connective,Fibroblast-like,fibroblast_like,"LRAT,PDGFRA,PDGFRB,ACTA2,TAGLN,VIM,DES,GFAP,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,FN1,LUM,DCN,BGN,THBS1,THBS2,TGFBR2,SMAD3,SMAD2,SMAD4,RGS5,MCAM,ITGA11,ITGB1,LOX,LOXL1,FAP,CTGF,VCAN,POSTN,AEBP1,SERPINH1,COL14A1,COL15A1,COL16A1,COL18A1,FBLN1,FBLN2,FBN1,FBN2,ELN,PLXNA2,PDPN,MMP2,MMP14,TIMP1,TIMP2,GREM1,GREM2,CXCL12,CCL11,IL6,IGFBP3,IGFBP5",skipped,False
pancreas,True,True,Malignant epithelial cells,Pancreatic ductal adenocarcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"KRAS,TP53,SMAD4,CDKN2A,MUC1,MUC4,KRT19,EPCAM,CEACAM5,CEACAM6,CLDN18,TFF1,AGR2,AGR3,LGALS3,SPP1,MSLN,MMP2,MMP9,MMP14,ITGA5,ITGB1,ITGA6,ITGB4,FN1,VCAN,COL11A1,COL12A1,COL5A1,CD274,VEGFA,ANGPT2,TGFB1,STAT3,MYC,SOX9,FOXA2,HNF1B,AXL,MET,YAP1,TEAD4,CTNNB1,TNC,SPARC,S100A10,S100A11,S100A16,CXCL8,CXCL1,IL6,CXCL12,CCL2,CDH1,CDH2,VIM,ZEB1,SNAI1,SNAI2,TWIST1,COL1A1,LAMC2,ITGAV,ITGB5,FGFR1,FGFR2,EGFR,ERBB3,BIRC5,MKI67,TOP2A,KIF11,UBE2C,PLK1",skipped,False
pancreas,True,True,Malignant endocrine cells,Pancreatic neuroendocrine tumor cells,neoplastic,Malignant neuroendocrine cells,malignant_neuroendocrine,"CHGA,CHGB,SYP,INSM1,ASCL1,ISL1,NEUROD1,NEUROG3,PCSK1,PCSK2,NCAM1,CDH1,CDH2,CDH3,VEGFA,FGFR1,FGFR2,RET,PDGFRB,CD56,TP53,MEN1,DAXX,ATRX,TSC2,MTOR,PTEN,AKT1,AKT2,SOX2,SOX4,EZH2,FOXA2,FOXA1,DLL3,AURKA,MKI67,TOP2A,BIRC5,CCNB1,CDK1,E2F1,NRAS,KRAS,MAP2K1,STAT3,STAT1,CXCR4,CXCL12,SSTR2,SSTR5,KIT,CD274,GPRASP2,SCG5,VGF,PCSK1N,RAB3A,SYT7,STX1A",skipped,False
pancreas,False,True,Malignant epithelial cells,Pseudopapillary neoplasm cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"CTNNB1,LEF1,TCF7L2,GLI1,GLI3,PTCH1,SMO,AXIN2,LGR5,SOX9,SOX17,CDH1,EPCAM,CLDN6,CLDN7,MSLN,SPP1,MUC16,TLE1,TLE3,BCL9,BCL2,CCND1,CDK6,MYC,FOXL2,NR5A2,LRP6,TGFBR2,SMAD3,BCL2L1,AKT1,AKT2,PGR,ESR1,VIM,CXCL8,IL8,MMP7,MMP9,MMP14,COL1A1,COL3A1,FN1,TNC,ITGA5,ITGB1,ITGB3,CD44,ALDH1A1,KRT18,KRT19,SOX4,FZD7,FZD10,PORCN,DKK1,WNT5A,WNT7B,WNT10B,JUN,FOSL1",skipped,False
pancreas,True,False,Epithelial cells,Centroacinar cells,epithelial,Epithelial cells,epithelial,"SOX9,HES1,HEY1,HEY2,ALDH1A1,PROM1,EPCAM,CFTR,MSLN,KRT8,KRT18,KRT19,SLC4A4,ST14,PDX1,RBPJL,NR5A2,HNF1B,ONECUT1,ONECUT2,TACSTD2,SPP1,TSPAN8,LGR5,AXIN2,NOTCH1,NOTCH2,DLL1,DLL4,JAG1,JAG2,GFRA1,KIT,CD24,CD44,PROM2,CLDN4,CLDN18,OCLN,TJP1,SOX4,SOX6,SOX17,FOXA2,FGF10,FGFR2,EGFR,ERBB3,ERBB4,SLC12A2,SLC26A6,SLC9A3R1,GATA6,RBPJ,STAT3,IL6ST,KLF5,KLF4,ID3,ID4",skipped,False
pancreas,False,False,Epithelial cells,Pancreatic tuft cells,epithelial,Epithelial cells,epithelial,"POU2F3,AVIL,DCLK1,TRPM5,GNAT3,GNG13,PLCB2,IL17RB,IL25,ALOX5,ALOX5AP,PTGS1,PTGS2,SOX9,SOX4,TACSTD2,SPP1,REG4,HPGD,NRXN3,CFTR,PRDM1,B3GNT7,GFI1B,ASCL2,LRMP,SUCNR1,SLC52A3,PDE1C,RGS13,RGS2,GNG8,GNG3,P2RY1,P2RY14,SLC26A4,SLC16A9,SLC6A4,CALML5,TRPM4,TRPM8,KRT8,KRT18,KRT17,KRT23,ANKRD13B,SOX11,IL17RA,ATP6V1B1,ATP6V0D2,BSND,FOXI1,ASCL1,DLL3,NOTCH2,ATOH1,PRKCA,PLCB4,CXCL8,CXCL2",skipped,False
pancreas,True,False,Stromal cells,Activated inflammatory stellate cells,connective,Fibroblast-like,fibroblast_like,"CXCL12,IL6,IL1B,IL8,LIF,CCL2,CCL3,CCL5,CSF1,FN1,VCAN,POSTN,FAP,TGFB1,TNF,PDGFRA,PDGFRB,THY1,SPARC,LOX,LOXL2,MMP2,MMP9,MMP14,SELE,S100A4,ACTA2,ICAM1,VCAM1,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,COL12A1,COL14A1,SERPINH1,AEBP1,CTGF,TIMP1,TIMP2,TIMP3,TGFBR2,SMAD2,SMAD3,STAT3,STAT1,CXCL10,CXCL11,CCL20,IL33,IL18,IDO1,SLC2A3,HIF1A,VEGFA,ANGPT2",skipped,False
pancreas,True,False,Stromal cells,Activated myofibroblastic stellate cells,connective,Fibroblast-like,fibroblast_like,"ACTA2,TAGLN,MYH11,RGS5,DES,SMTN,CNN1,MYLK,ITGA11,ITGB1,COL1A1,COL1A2,COL3A1,COL5A1,COL6A1,COL6A2,LUM,DCN,ELN,FBLN5,PDGFRB,TGFBR2,SMAD3,SMAD2,CTGF,POSTN,ITGA7,ITGA8,LOX,LOXL1,MYOCD,SRF,CAV1,CAV2,SYNM,TPM1,TPM2,TPM3,TPM4,MYL9,MYL6,MYH9,TAGLN2,CNN2,PRRX1,PRRX2,COL12A1,COL16A1,COL17A1,ITGB5,ITGB3,VCL,TLN1,PALLD,LPXN,ADAM12,ADAM19,FBN1,FBN2,PDGFA,ANGPTL2,GJA1",skipped,False
pancreas,False,True,Epithelial cells,Acinar-to-ductal metaplasia cells,epithelial,Epithelial cells,epithelial,"KRT8,KRT18,KRT19,MUC1,MUC6,TACSTD2,SOX9,CFTR,SPP1,LCN2,S100A10,S100A11,REG1A,REG3A,REG3B,DUOX2,CLDN18,CLDN4,EPCAM,MSLN,LOXL2,LAMC2,LAMB3,AGR2,AGR3,ITGB4,KRT7,KRT23,KRT17,COL17A1,MMP7,MMP9,MMP14,CXCL8,CXCL1,CXCL3,CXCL5,CXCL10,IL1B,IL6,JUN,FOSL1,HNRNPA2B1,HES1,HES5,NOTCH1,NOTCH2,AXL,YAP1,TEAD2,TEAD4,RFX6,HNF1B,NR5A2,SPDEF,PAX8,ERBB3,ERBB2,EGFR,STAT3",skipped,False
pancreas,False,True,Malignant epithelial cells,Pancreatic acinar cell carcinoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"PRSS1,PRSS2,CPA1,CPA2,CPB1,CTRB1,CTRB2,CTRC,SPINK1,SPINK2,NR5A2,BCL10,SOX9,ARID1A,APC,CTNNB1,MYC,TP53,BRAF,RB1,MMP2,MMP9,ITGA5,ITGB1,MSLN,CEACAM5,EPCAM,KRT8,KRT18,KRT19,CEL,CELA3A,CELA2A,PRSS3,REG1A,REG1B,REG4,PTF1A,BHLHA15,RBPJL,GP2,S100P,S100A6,KRAS,SMAD4,CDH1,CDH2,VIM,COL1A1,COL3A1,COL4A1,FN1,VCAN,VEGFA,CXCL8,IL6,STAT3,STAT5A,SOX4,FGFR1,FGFR2",skipped,False
pancreas,False,True,Malignant epithelial cells,Pancreatoblastoma cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"AFP,SALL4,DLK1,DLX2,PRSS1,SPINK1,TRY4,KRT8,KRT18,KRT19,SOX9,CTNNB1,AXIN2,MSLN,EPCAM,SPP1,GPC3,IGF2,MDM2,MKI67,TOP2A,BIRC5,MYC,ARF6,NR5A2,POU5F1,LIN28B,HMGA2,CDH1,CDH2,VIM,PDPN,COL1A1,COL3A1,COL5A1,FGF2,FGFR1,FGFR2,FGFR3,VEGFA,ANGPT2,CXCL8,CXCL10,CXCL12,CXCR4,CXCR7,STAT3,STAT5B,SMAD2,SMAD3,SOX11,SOX4,TLE1,TLE3,KRT7,TACSTD2,S100A10,S100A11",skipped,False
pancreas,False,True,Malignant mixed cells,MiNEN (mixed neuroendocrine-nonneuroendocrine) tumor cells,neoplastic,Malignant mixed tumor cells,malignant_mixed,"CHGA,SYP,INSM1,ASCL1,ISL1,NEUROD1,PCSK1,PCSK2,NCAM1,KRT19,KRT8,KRT18,MUC1,MUC4,EPCAM,CEACAM6,KRAS,TP53,SMAD4,CDKN2A,MEN1,DAXX,ATRX,SOX9,FOXA2,MYC,STAT3,VEGFA,PDGFRB,RET,FGFR1,FGFR2,EGFR,ERBB2,ERBB3,MTOR,AKT1,AKT2,BIRC5,MKI67,TOP2A,DLL3,SSTR2,SSTR5,KIT,CD274,PDCD1LG2,CXCL8,CXCL10,CCL2,CCL5,VIM,ZEB1,SNAI2,COL1A1,COL3A1,ITGA5,ITGB1,ITGA6,ITGB4,TNC,SPARC",skipped,False
tonsil,True,False,Epithelial cells,Stratified squamous epithelial cells,epithelial,Epithelial cells,epithelial,"KRT13,KRT4,KRT5,KRT6A,KRT6B,KRT14,KRT15,KRT16,KRT17,KRT1,KRT10,KRT23,IVL,SPRR1A,SPRR1B,SPRR2A,SPRR2D,SPRR2F,LOR,FLG,DSG1,DSG3,DSC1,DSC3,PKP1,PKP3,TGM1,TGM3,EVPL,PPL,KRTDAP,SBSN,CLDN1,CLDN4,OCLN,KLF4,GRHL1,GRHL3,ELF3,ITGA6,ITGB4,ITGA3,ITGB1,LAMC2,COL17A1,CDH1,EPCAM,TACSTD2,MUC1,MUC4,S100A7,S100A8,S100A9,CXCL14,CXCL17,IL36G,TNFRSF14",skipped,False
tonsil,True,False,Germinal center cells,Germinal center B cells,background,Lymphocytes,lymphocyte,"MS4A1,CD79A,CD79B,CD19,BCL6,AICDA,MEF2B,POU2AF1,SPIB,IRF8,LMO2,CXCR4,CXCR5,S1PR2,LSP1,P2RY8,TNFRSF13B,TNFRSF13C,TNFRSF14,FCER2,CR2,HVCN1,BANK1,BLK,FCRLA,FCRL2,FCRL5,HLA-DRA,HLA-DRB1,HLA-DQA1,HLA-DQB1,CD74,CD37,CD38,CD40,IL4R,IL21R,STAT3,BACH2,PAX5,IRF4,MYBL1,CCND3,MKI67,TOP2A,BUB1,AURKB,PCNA,MCM2,MCM5,UNG,RGS13,RGS1,CXCL13",skipped,False
tonsil,True,False,Immune cells,T follicular helper cells,inflammatory,Lymphocytes,lymphocyte,"CXCR5,PDCD1,ICOS,BCL6,IL21,IL4,CD40LG,SH2D1A,SLAMF1,SLAMF6,TOX,TOX2,TCF7,BATF,MAF,POU2AF1,TNFRSF4,TNFRSF18,TNFRSF25,CD27,CD28,CD200,CTLA4,TIGIT,LAG3,HLA-DRA,HLA-DRB1,CCR7,CCR6,CXCR3,CXCL13,CXCR4,IL6ST,STAT3,STAT5A,GATA3,PRDM1,IRF4,SOCS1,SOCS3,CD3D,CD3E,CD3G,CD247,TRAC,LCK,ZAP70,ITK,LAT,FYB1,PPP3CA,NFATC1,SIT1,S1PR1,S1PR2,IL12RB2",skipped,False
tonsil,True,False,Immune cells,Plasma cells,inflammatory,Plasma cells,plasma_cell,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,ITM2C,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,TENT5C,PDIA4,TXNDC5,IGLC2,SLAMF7,PDIA6,HSPA5,CRELD2,SEL1L,PRDM1,SEC61B,IRF4,IGHA1,SDC1,CALR,IGHG1,TNFRSF13B,CD27,PPIB,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,SLC39A7,CCR10,CANX,IGHM,IL6R,TMEM109,BIRC3,CXCR4",census,False
tonsil,True,False,Immune cells,Memory T cells,inflammatory,Lymphocytes,lymphocyte,"IL7R,CCR7,SELL,KLRB1,CXCR3,CXCR4,CCR5,CCR6,S1PR1,S1PR4,ITGA4,ITGAL,ITGB1,ITGB7,CD44,CD58,CD2,CD28,ICOS,PDCD1,TIGIT,CTLA4,CD27,CD247,CD3D,CD3E,CD3G,TRAC,TRBC1,LCK,ZAP70,LAT,PTPRC,PTPN7,FYB1,THEMIS,TCF7,LEF1,BACH2,FOXO1,STAT5A,STAT5B,SOCS3,GATA3,EOMES,TBX21,RUNX3,IL2RG,ITK,PLCG1,PRKCQ,CCR2,CX3CR1,CXCR6,IL15RA,KLRG1,CXCL10,IFNG",skipped,False
tonsil,True,False,Vascular cells,Tonsillar high endothelial venules,connective,Endothelial cells,endothelial,"CDH5,PECAM1,ENG,VWF,KDR,FLT1,TEK,TIE1,SOX7,SOX17,GATA2,ERG,ESAM,CLDN5,OCLN,TJP1,TJP2,SLC2A1,SLC16A3,ACKR1,ACKR4,SELE,SELL,SELP,MADCAM1,ICAM1,VCAM1,CCL21,CCL19,CXCL13,CXCL12,ST6GAL1,ST3GAL6,B3GNT3,CHST4,CHST2,FUT7,GPR183,LAMP3,SPNS2,PLVAP,EMCN,EDNRB,RAMP2,KLF2,KLF4,NOS3,PTPRB,RGS5,HEY1,HEY2,DLL4,JAG1,VEGFA,ANGPT2,PROX1,NRP1",skipped,False
tonsil,False,True,Immune cells,Mantle cell lymphoma cells,neoplastic,Hematologic blasts,hematologic_blast,"CCND1,SOX11,MS4A1,CD79A,CD79B,CD19,CD37,CD74,CD52,CD200,CD5,BCL2,BCL3,IKZF1,PAX5,POU2AF1,SPIB,IRF4,IRF8,BTK,SYK,LYN,BLK,BCL10,CARD11,MALT1,TNFAIP3,TNFRSF11A,CD40,CD38,HLA-DRA,HLA-DRB1,HLA-DQA1,HLA-DQB1,HVCN1,CXCR4,CCR7,S1PR1,S1PR4,TNFRSF13B,TNFRSF13C,FCRL2,FCRL5,BANK1,LSP1,MKI67,TOP2A,PCNA,MCM2,MCM4,MCM6,CHEK1,CHEK2,BIRC5,AURKA,AURKB,PLK1,CDC6,CDC45,CDK2,CDK4,E2F1,MYC",skipped,False
tonsil,False,True,Immune cells,Diffuse large B-cell lymphoma cells,neoplastic,Hematologic blasts,hematologic_blast,"MYC,BCL2,BCL6,IRF4,PRDM1,XBP1,MS4A1,CD79A,CD79B,CD19,CD37,CD74,TNFRSF8,CD44,CD81,CD83,HLA-DRA,HLA-DRB1,HLA-DPA1,HLA-DPB1,STAT3,STAT5A,NFKB1,NFKB2,RELB,REL,TNFAIP3,TNIP1,CARD11,BCL10,MALT1,IKBKB,IKBKE,IRAK4,TLR9,TLR7,TLR2,CXCR4,CXCR5,CCR7,CCR6,LSP1,FCRL2,FCRL5,BANK1,LCP1,SYK,BTK,PIK3CD,PIK3R1,AKT1,AKT2,FOXO1,PTEN,MKI67,TOP2A,BIRC5,AURKA,CDC6,CDC20,PLK1,E2F2,CCND3,CDK6,CDKN1A,GADD45B",skipped,False
tonsil,True,False,Epithelial cells,Crypt M cells,epithelial,Epithelial cells,epithelial,"SPIB,SOX8,SOX9,TNFRSF11A,TNFSF11,TNFAIP2,TNFAIP3,TNIP1,MARCKSL1,MARCKS,GP2,CCL20,CCL9,CCL28,CXCL17,CXCL8,CXCL10,CXCL11,CXCL12,CXCL13,CXCL16,CX3CL1,ITGAX,ITGB7,ITGAE,ITGAV,ITGB5,ITGB6,ITGA3,ITGA6,ITGB4,KRT8,KRT18,KRT19,EPCAM,TACSTD2,MUC1,MUC4,LY75,PLCG2,CLEC7A,CLEC2B,DMBT1,PIGR,LAMB3,LAMC2,CLDN4,CLDN18,OCLN,TJP1,NFKB1,RELA,BIRC3,TNFRSF9,NOTCH2,DLL4",skipped,False
tonsil,True,False,Immune cells,Plasmacytoid dendritic cells,inflammatory,Macrophage-like,macrophage_like,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C",census,False
tonsil,True,False,Innate lymphoid cells,ILC3-like cells,background,Lymphocytes,lymphocyte,"RORC,AHR,IL7R,IL23R,IL1R1,IL1R2,IL22,IL17A,IL17F,IL26,CSF2,TNF,LTA,LTB,TNFSF11,TNFRSF11A,CCR6,CCR7,CXCR5,CXCR6,KIT,KLRB1,KLRD1,NCR2,NCR3,NCR1,IL2RB,IL2RG,TYROBP,SYK,ID2,ID3,TOX,TOX2,ARNTL,BATF,STAT3,STAT5A,STAT5B,RUNX3,EOMES,TBX21,GATA3,SPRY1,SOCS3,BCL11B,ZBTB16,CXCL13,CSF1,CSF3,GMFG,RORA,CCR4,CCR10,CXCL8,CXCL2",skipped,False
tonsil,True,False,Immune cells,Resident-memory T cells (TRM),inflammatory,Lymphocytes,lymphocyte,"ITGAE,ITGA1,CD69,CXCR6,CRTAM,ZNF683,IL7R,CD101,CD103,CX3CR1,HOBIT,GZMB,PRF1,NKG7,KLRD1,KLRB1,CXCL13,CXCR3,IFNG,FASLG,CD244,CD160,TYROBP,CXCR4,BHLHE40,EGR1,PTGER2,PVRIG,LAG3,HAVCR2,PDCD1,TOX,RORA,IL12RB2,IRF4,ARHGAP15,SLC4A10,DUSP4,ITM2A,IL2RG,GZMA,GZMH,GNLY,TRAC,TRBC1,BCL2,GIMAP7,SOCS3,CXCL16,RGS1",skipped,False
tonsil,True,False,Stromal cells,Follicular dendritic cells,connective,Fibroblast-like cells,fibroblast_like,"FDCSP,CXCL13,CLU,LUM,C4BPA,FCAMR,CR2,VCAM1,BAFF,TNFSF13B,CD21,CD40,PODOPLANIN,PDPN,APP,IGSF9,LILRB5,MSR1,SIGLEC1,MMP9,MMP2,SERPINA1,COL1A1,COL1A2,COL3A1,COL5A1,COL6A1,COL6A2,COL6A3,ELN,FBLN1,TNXB,POSTN,FN1,C1QA,C1QB,C1QC,B2M,SPARC,VIM,ANXA1,ANXA2,LGALS3,TNC,ITGB2,ITGA4,ITGA5,ITGAV,ITGA10,ITGB1",skipped,False
lymph_node,True,False,Stromal cells,Follicular dendritic cells,connective,Fibroblast-like cells,fibroblast_like,"FDCSP,CXCL13,CLU,LUM,C4BPA,FCAMR,CR2,VCAM1,BAFF,TNFSF13B,CD21,CD40,PODOPLANIN,PDPN,APP,IGSF9,LILRB5,MSR1,SIGLEC1,MMP9,MMP2,SERPINA1,COL1A1,COL1A2,COL3A1,COL5A1,COL6A1,COL6A2,COL6A3,ELN,FBLN1,TNXB,POSTN,FN1,C1QA,C1QB,C1QC,B2M,SPARC,VIM,ANXA1,ANXA2,LGALS3,TNC,ITGB2,ITGA4,ITGA5,ITGAV,ITGA10,ITGB1",skipped,False
lymph_node,True,False,Stromal cells,Fibroblastic reticular cells,connective,Fibroblast-like,fibroblast_like,"CCL19,CCL21,CXCL12,CXCL9,CXCL10,CXCL11,CCL2,CCL5,CCL7,CCL8,IL7,IL15,IL33,PDPN,LTA,LTB,LTBR,TNFSF11,TNFSF13B,TNFRSF11A,TNFRSF11B,TGFB1,SMAD2,SMAD3,SMAD4,TGFBR2,FN1,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COL6A1,COL6A2,COL6A3,LAMA4,LAMB2,LAMC1,VCAM1,ICAM1,ITGA11,ITGA5,ITGA7,ITGA8,ITGB1,ITGB3,ITGB5,SPARC,DCN,LUM,PDGFRA,PDGFRB,ACTA2,MYH11,TAGLN,FAP,FBLN1,FBLN2,ELN,POSTN,TNC,MMP2,MMP14,TIMP1,TIMP2,ADAMDEC1",skipped,False
lymph_node,True,False,Immune cells,Paracortical T cells,inflammatory,Lymphocytes,lymphocyte,"CCR7,SELL,IL7R,TCF7,LEF1,FOXP1,BCL2,PIK3IP1,KLF2,KLF3,S1PR1,S1PR4,CXCR4,CXCR3,CXCR5,CCR4,CCR5,CCR6,IL2RA,IL2RB,IL2RG,IL21,IL21R,IL4R,CD27,CD28,ICOS,CD40LG,TNFRSF4,TNFRSF18,TNFRSF25,PDCD1,CTLA4,TIGIT,LAG3,HAVCR2,TOX,TOX2,PRDM1,BACH2,FOXO1,GATA3,TBX21,RUNX3,EOMES,RORC,PRF1,GZMK,GZMB,CD2,CD44,CD58,CD3D,CD3E,CD3G,CD247,TRAC,TRBC1,LCK,ZAP70,LAT,FYB1,THEMIS,PTPN22,ITK,PLCG1,PRKCQ,STAT5A,STAT5B",skipped,False
lymph_node,True,False,Immune cells,Medullary sinus macrophages,inflammatory,Macrophage-like,macrophage_like,"SIGLEC1,MSR1,LYVE1,MERTK,FCGR3A,FCGR2B,FCGR1A,VSIG4,FOLR2,STAB1,STAB2,CD68,AIF1,CD163,CD14,LILRB4,LILRB5,SLC40A1,LGALS3,SPP1,CCL18,CCL2,CCL3,CCL4,CSF1R,CSF2RA,CSF2RB,ITGAM,ITGAX,MRC1,APOE,LPL,PLAU,PLAUR,MARCO,MS4A7,TREM2,TYROBP,FCER1G,TLR2,TLR4,TLR7,TLR8,IL10,TGFB1,VEGFA,PDGFB,GPNMB,CD36,LIPA,SLC11A1,SLC7A7,HMOX1,NLRP3,S100A8,S100A9,S100A12,SERPING1,C1QA,C1QB,C1QC,CFD,CTSB,CTSD,CTSL,ATP6V0D2,GAS6",skipped,False
lymph_node,True,False,Immune cells,Subcapsular sinus macrophages,inflammatory,Macrophage-like,macrophage_like,"CD169,SIGLEC1,MSR1,FCGR2B,FCGR1A,FCGR3A,FCER1G,ITGAX,ITGAM,LYVE1,PDPN,NRP2,LILRB4,LILRB5,C1QA,C1QB,C1QC,CD68,AIF1,MERTK,ADGRE1,CLEC4G,CD209,LGMN,PLAUR,PLAU,CSF1R,CSF2RA,CSF2RB,CCR7,CCL19,CCL21,S1PR1,ICAM1,VCAM1,ITGB2,SYK,VAV1,PTPN6,TYROBP,STAT1,STAT2,IRF7,IRF8,IFITM3,MX1,BST2,ISG15,OAS1,OAS2,CXCL9,CXCL10,CXCL11,CXCL13,CXCL16,SPP1,GPNMB,HLA-DRA,HLA-DRB1,HLA-DPA1,HLA-DPB1,CIITA,B2M,TAP1,TAP2,CD274,PDCD1LG2",skipped,False
lymph_node,True,False,Immune cells,Plasmacytoid dendritic cells,inflammatory,Macrophage-like,macrophage_like,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C",census,False
lymph_node,True,False,Immune cells,ILC3-like innate lymphoid cells,inflammatory,Lymphocytes,lymphocyte,"RORC,AHR,IL7R,IL23R,IL18R1,IL1R1,IL1R2,CCR6,CCR7,CCR4,CXCR5,CXCR6,KIT,KLRB1,NCR2,NCR3,NCR1,IL2RB,IL2RG,TYROBP,SYK,ID2,ID3,TOX,TOX2,ARNTL,BATF,STAT3,STAT5A,STAT5B,RUNX3,GATA3,EOMES,TBX21,ZBTB16,BCL11B,MAF,RORA,SPRY1,SOCS3,IL22,IL17A,IL17F,IL26,CSF2,TNF,LTA,LTB,TNFSF11,TNFSF13B,TNFRSF11A,TNFRSF25,GMFG,CCR10,CXCL8,CXCL2,CXCL13,CSF1,CSF3",skipped,False
